1.0000E-01	7.3450E-10	1.0016E-10	0.0000E+00
3.0000E-01	6.4975E-10	5.6500E-11	0.0000E+00
5.0000E-01	6.0866E-10	4.8796E-11	0.0000E+00
7.0000E-01	5.0593E-10	4.1091E-11	0.0000E+00
9.0000E-01	3.7239E-10	3.5955E-11	0.0000E+00
1.1000E+00	2.8250E-10	3.0818E-11	0.0000E+00
1.3000E+00	2.0058E-10	2.5168E-11	0.0000E+00
1.5000E+00	9.7591E-11	1.8491E-11	0.0000E+00
1.7000E+00	1.1916E-10	2.1059E-11	0.0000E+00
1.9000E+00	4.9309E-11	1.2584E-11	0.0000E+00
2.1000E+00	6.4205E-11	1.5409E-11	0.0000E+00
2.3000E+00	3.0305E-11	1.0530E-11	0.0000E+00
2.5000E+00	1.3355E-11	6.9341E-12	0.0000E+00
2.9000E+00	2.8250E-12	2.8250E-12	0.0000E+00
3.1000E+00	3.0818E-12	3.0818E-12	0.0000E+00
4.1000E+00	4.3659E-12	4.3659E-12	0.0000E+00
4.5000E+00	4.3659E-12	4.3659E-12	0.0000E+00
