5.000E-02	1.675E-10	5.602E-12	1.736E-10	1.625E-10	1.680E-10	1.670E-10	1.669E-10	1.681E-10	1.675E-10	1.675E-10
1.500E-01	1.652E-10	5.368E-12	1.710E-10	1.604E-10	1.657E-10	1.647E-10	1.647E-10	1.658E-10	1.652E-10	1.652E-10
2.500E-01	1.607E-10	4.919E-12	1.660E-10	1.563E-10	1.612E-10	1.602E-10	1.602E-10	1.613E-10	1.607E-10	1.607E-10
3.500E-01	1.542E-10	4.293E-12	1.588E-10	1.503E-10	1.547E-10	1.537E-10	1.537E-10	1.547E-10	1.542E-10	1.542E-10
4.500E-01	1.460E-10	3.541E-12	1.497E-10	1.427E-10	1.464E-10	1.455E-10	1.455E-10	1.464E-10	1.460E-10	1.460E-10
5.500E-01	1.363E-10	2.721E-12	1.391E-10	1.338E-10	1.367E-10	1.359E-10	1.359E-10	1.367E-10	1.363E-10	1.363E-10
6.500E-01	1.256E-10	1.894E-12	1.275E-10	1.239E-10	1.260E-10	1.252E-10	1.253E-10	1.259E-10	1.256E-10	1.256E-10
7.500E-01	1.142E-10	1.125E-12	1.153E-10	1.132E-10	1.146E-10	1.139E-10	1.140E-10	1.145E-10	1.142E-10	1.142E-10
8.500E-01	1.026E-10	5.078E-13	1.028E-10	1.022E-10	1.029E-10	1.022E-10	1.024E-10	1.027E-10	1.026E-10	1.026E-10
9.500E-01	9.093E-11	4.180E-13	9.058E-11	9.109E-11	9.124E-11	9.062E-11	9.080E-11	9.106E-11	9.093E-11	9.093E-11
1.050E+00	7.964E-11	7.529E-13	7.883E-11	8.022E-11	7.992E-11	7.937E-11	7.956E-11	7.972E-11	7.964E-11	7.964E-11
1.150E+00	6.893E-11	1.026E-12	6.781E-11	6.980E-11	6.918E-11	6.869E-11	6.890E-11	6.897E-11	6.893E-11	6.893E-11
1.250E+00	5.899E-11	1.177E-12	5.772E-11	6.003E-11	5.921E-11	5.878E-11	5.899E-11	5.899E-11	5.899E-11	5.899E-11
1.350E+00	4.994E-11	1.214E-12	4.864E-11	5.104E-11	5.013E-11	4.976E-11	4.997E-11	4.992E-11	4.994E-11	4.994E-11
1.450E+00	4.185E-11	1.156E-12	4.062E-11	4.291E-11	4.201E-11	4.169E-11	4.190E-11	4.181E-11	4.185E-11	4.185E-11
1.550E+00	3.474E-11	1.027E-12	3.366E-11	3.569E-11	3.488E-11	3.461E-11	3.480E-11	3.468E-11	3.474E-11	3.474E-11
1.650E+00	2.859E-11	8.510E-13	2.770E-11	2.938E-11	2.870E-11	2.847E-11	2.865E-11	2.852E-11	2.859E-11	2.859E-11
1.750E+00	2.334E-11	6.526E-13	2.266E-11	2.395E-11	2.343E-11	2.324E-11	2.340E-11	2.327E-11	2.334E-11	2.334E-11
1.850E+00	1.892E-11	4.511E-13	1.846E-11	1.934E-11	1.900E-11	1.884E-11	1.898E-11	1.886E-11	1.892E-11	1.892E-11
1.950E+00	1.525E-11	2.643E-13	1.499E-11	1.549E-11	1.532E-11	1.519E-11	1.531E-11	1.520E-11	1.525E-11	1.525E-11
2.050E+00	1.224E-11	1.073E-13	1.215E-11	1.231E-11	1.229E-11	1.219E-11	1.229E-11	1.219E-11	1.224E-11	1.224E-11
2.150E+00	9.788E-12	9.216E-14	9.848E-12	9.712E-12	9.830E-12	9.747E-12	9.835E-12	9.742E-12	9.788E-12	9.788E-12
2.250E+00	7.812E-12	1.904E-13	7.987E-12	7.621E-12	7.845E-12	7.779E-12	7.853E-12	7.772E-12	7.812E-12	7.812E-12
2.350E+00	6.231E-12	2.729E-13	6.491E-12	5.952E-12	6.258E-12	6.205E-12	6.266E-12	6.197E-12	6.231E-12	6.231E-12
2.450E+00	4.974E-12	3.311E-13	5.293E-12	4.634E-12	4.995E-12	4.954E-12	5.004E-12	4.946E-12	4.974E-12	4.974E-12
2.550E+00	3.980E-12	3.672E-13	4.334E-12	3.602E-12	3.997E-12	3.964E-12	4.004E-12	3.956E-12	3.980E-12	3.980E-12
2.650E+00	3.196E-12	3.846E-13	3.567E-12	2.799E-12	3.209E-12	3.183E-12	3.216E-12	3.176E-12	3.196E-12	3.196E-12
2.750E+00	2.579E-12	3.902E-13	2.953E-12	2.173E-12	2.589E-12	2.568E-12	2.595E-12	2.563E-12	2.579E-12	2.579E-12
2.850E+00	2.086E-12	3.790E-13	2.460E-12	1.702E-12	2.094E-12	2.077E-12	2.099E-12	2.072E-12	2.086E-12	2.086E-12
2.950E+00	1.711E-12	3.630E-13	2.062E-12	1.336E-12	1.717E-12	1.704E-12	1.721E-12	1.700E-12	1.711E-12	1.711E-12
3.050E+00	1.408E-12	3.420E-13	1.740E-12	1.057E-12	1.414E-12	1.403E-12	1.417E-12	1.400E-12	1.408E-12	1.408E-12
3.150E+00	1.169E-12	3.181E-13	1.478E-12	8.422E-13	1.173E-12	1.164E-12	1.176E-12	1.161E-12	1.169E-12	1.169E-12
3.250E+00	9.775E-13	2.930E-13	1.264E-12	6.778E-13	9.810E-13	9.740E-13	9.833E-13	9.717E-13	9.775E-13	9.775E-13
3.350E+00	8.244E-13	2.682E-13	1.087E-12	5.512E-13	8.273E-13	8.216E-13	8.292E-13	8.197E-13	8.244E-13	8.244E-13
3.450E+00	7.009E-13	2.443E-13	9.415E-13	4.531E-13	7.033E-13	6.986E-13	7.048E-13	6.971E-13	7.009E-13	7.009E-13
3.550E+00	6.006E-13	2.220E-13	8.204E-13	3.765E-13	6.026E-13	5.986E-13	6.038E-13	5.974E-13	6.006E-13	6.006E-13
3.650E+00	5.184E-13	2.015E-13	7.191E-13	3.161E-13	5.200E-13	5.167E-13	5.210E-13	5.157E-13	5.184E-13	5.184E-13
3.750E+00	4.503E-13	1.667E-13	6.338E-13	3.005E-13	4.517E-13	4.489E-13	4.525E-13	4.481E-13	4.503E-13	4.503E-13
3.850E+00	3.934E-13	2.135E-13	6.561E-13	2.292E-13	3.946E-13	3.922E-13	3.952E-13	3.915E-13	3.934E-13	3.934E-13
3.950E+00	3.453E-13	1.505E-13	4.986E-13	1.976E-13	3.463E-13	3.443E-13	3.469E-13	3.437E-13	3.453E-13	3.453E-13
4.050E+00	3.044E-13	1.362E-13	4.440E-13	1.717E-13	3.052E-13	3.035E-13	3.057E-13	3.030E-13	3.044E-13	3.044E-13
4.150E+00	2.693E-13	1.228E-13	3.958E-13	1.502E-13	2.701E-13	2.685E-13	2.705E-13	2.681E-13	2.693E-13	2.693E-13
4.250E+00	2.393E-13	1.104E-13	3.533E-13	1.325E-13	2.400E-13	2.387E-13	2.404E-13	2.383E-13	2.393E-13	2.393E-13
4.350E+00	2.139E-13	9.922E-14	3.162E-13	1.178E-13	2.145E-13	2.133E-13	2.149E-13	2.130E-13	2.139E-13	2.139E-13
4.450E+00	1.926E-13	8.948E-14	2.845E-13	1.056E-13	1.931E-13	1.920E-13	1.934E-13	1.917E-13	1.926E-13	1.926E-13
4.550E+00	1.748E-13	8.149E-14	2.584E-13	9.539E-14	1.753E-13	1.743E-13	1.756E-13	1.741E-13	1.748E-13	1.748E-13
4.650E+00	1.601E-13	7.539E-14	2.375E-13	8.670E-14	1.605E-13	1.596E-13	1.607E-13	1.594E-13	1.601E-13	1.601E-13
4.750E+00	1.475E-13	7.101E-14	2.210E-13	7.900E-14	1.479E-13	1.471E-13	1.480E-13	1.470E-13	1.475E-13	1.475E-13
4.850E+00	1.362E-13	5.597E-14	2.075E-13	9.559E-14	1.365E-13	1.358E-13	1.366E-13	1.358E-13	1.362E-13	1.362E-13
4.950E+00	1.253E-13	6.510E-14	1.950E-13	6.485E-14	1.256E-13	1.250E-13	1.255E-13	1.250E-13	1.253E-13	1.253E-13
