5.000E-02	1.642E-08	2.219E-11	0.000E+00	1.322E-131	1.643E-08	1.640E-08	1.643E-08	1.640E-08	1.642E-08	1.642E-08
1.500E-01	1.618E-08	2.202E-11	0.000E+00	1.309E-131	1.620E-08	1.617E-08	1.620E-08	1.617E-08	1.618E-08	1.618E-08
2.500E-01	1.572E-08	2.172E-11	0.000E+00	1.284E-131	1.574E-08	1.571E-08	1.574E-08	1.571E-08	1.572E-08	1.572E-08
3.500E-01	1.506E-08	2.129E-11	0.000E+00	1.247E-131	1.508E-08	1.504E-08	1.507E-08	1.505E-08	1.506E-08	1.506E-08
4.500E-01	1.422E-08	2.077E-11	0.000E+00	1.199E-131	1.424E-08	1.421E-08	1.423E-08	1.421E-08	1.422E-08	1.422E-08
5.500E-01	1.324E-08	2.018E-11	0.000E+00	1.142E-131	1.326E-08	1.322E-08	1.325E-08	1.323E-08	1.324E-08	1.324E-08
6.500E-01	1.216E-08	1.952E-11	0.000E+00	1.077E-131	1.217E-08	1.214E-08	1.217E-08	1.215E-08	1.216E-08	1.216E-08
7.500E-01	1.101E-08	1.877E-11	0.000E+00	1.006E-131	1.102E-08	1.099E-08	1.101E-08	1.100E-08	1.101E-08	1.101E-08
8.500E-01	9.830E-09	1.791E-11	0.000E+00	9.308E-132	9.847E-09	9.813E-09	9.835E-09	9.825E-09	9.830E-09	9.830E-09
9.500E-01	8.662E-09	1.692E-11	0.000E+00	8.527E-132	8.678E-09	8.645E-09	8.666E-09	8.658E-09	8.662E-09	8.662E-09
1.050E+00	7.533E-09	1.577E-11	0.000E+00	7.736E-132	7.548E-09	7.517E-09	7.536E-09	7.530E-09	7.533E-09	7.533E-09
1.150E+00	6.468E-09	1.447E-11	0.000E+00	6.950E-132	6.483E-09	6.454E-09	6.470E-09	6.466E-09	6.468E-09	6.468E-09
1.250E+00	5.487E-09	1.303E-11	0.000E+00	6.183E-132	5.500E-09	5.474E-09	5.488E-09	5.486E-09	5.487E-09	5.487E-09
1.350E+00	4.600E-09	1.149E-11	0.000E+00	5.448E-132	4.612E-09	4.589E-09	4.601E-09	4.600E-09	4.601E-09	4.600E-09
1.450E+00	3.816E-09	9.896E-12	0.000E+00	4.754E-132	3.826E-09	3.806E-09	3.816E-09	3.816E-09	3.816E-09	3.816E-09
1.550E+00	3.134E-09	8.289E-12	0.000E+00	4.107E-132	3.143E-09	3.126E-09	3.134E-09	3.134E-09	3.135E-09	3.134E-09
1.650E+00	2.553E-09	6.726E-12	0.000E+00	3.515E-132	2.559E-09	2.546E-09	2.552E-09	2.553E-09	2.553E-09	2.552E-09
1.750E+00	2.064E-09	5.252E-12	0.000E+00	2.978E-132	2.069E-09	2.059E-09	2.064E-09	2.064E-09	2.064E-09	2.064E-09
1.850E+00	1.660E-09	3.909E-12	0.000E+00	2.500E-132	1.664E-09	1.657E-09	1.660E-09	1.661E-09	1.661E-09	1.660E-09
1.950E+00	1.332E-09	2.716E-12	0.000E+00	2.077E-132	1.335E-09	1.329E-09	1.332E-09	1.332E-09	1.332E-09	1.332E-09
2.050E+00	1.068E-09	1.692E-12	0.000E+00	1.710E-132	1.070E-09	1.066E-09	1.068E-09	1.068E-09	1.068E-09	1.068E-09
2.150E+00	8.585E-10	8.669E-13	0.000E+00	1.393E-132	8.593E-10	8.577E-10	8.587E-10	8.583E-10	8.587E-10	8.583E-10
2.250E+00	6.940E-10	3.715E-13	0.000E+00	1.125E-132	6.941E-10	6.938E-10	6.943E-10	6.936E-10	6.941E-10	6.938E-10
2.350E+00	5.658E-10	5.857E-13	0.000E+00	8.989E-133	5.654E-10	5.662E-10	5.662E-10	5.654E-10	5.660E-10	5.657E-10
2.450E+00	4.667E-10	9.459E-13	0.000E+00	7.115E-133	4.659E-10	4.675E-10	4.672E-10	4.662E-10	4.668E-10	4.666E-10
2.550E+00	3.903E-10	1.226E-12	0.000E+00	5.577E-133	3.892E-10	3.914E-10	3.908E-10	3.897E-10	3.904E-10	3.901E-10
2.650E+00	3.314E-10	1.419E-12	0.000E+00	4.330E-133	3.301E-10	3.327E-10	3.319E-10	3.308E-10	3.315E-10	3.312E-10
2.750E+00	2.858E-10	1.539E-12	0.000E+00	3.329E-133	2.844E-10	2.872E-10	2.864E-10	2.852E-10	2.859E-10	2.857E-10
2.850E+00	2.491E-10	1.602E-12	0.000E+00	2.534E-133	2.476E-10	2.506E-10	2.497E-10	2.485E-10	2.492E-10	2.490E-10
2.950E+00	2.224E-10	1.619E-12	0.000E+00	1.911E-133	2.209E-10	2.239E-10	2.230E-10	2.218E-10	2.225E-10	2.224E-10
3.050E+00	2.002E-10	1.606E-12	0.000E+00	1.427E-133	1.987E-10	2.017E-10	2.008E-10	1.996E-10	2.003E-10	2.001E-10
3.150E+00	1.821E-10	1.572E-12	0.000E+00	1.055E-133	1.807E-10	1.836E-10	1.827E-10	1.816E-10	1.822E-10	1.820E-10
3.250E+00	1.672E-10	1.524E-12	0.000E+00	7.724E-134	1.658E-10	1.686E-10	1.678E-10	1.667E-10	1.673E-10	1.671E-10
3.350E+00	1.547E-10	1.467E-12	0.000E+00	5.601E-134	1.533E-10	1.561E-10	1.552E-10	1.542E-10	1.548E-10	1.546E-10
3.450E+00	1.440E-10	1.407E-12	0.000E+00	4.041E-134	1.427E-10	1.453E-10	1.445E-10	1.435E-10	1.440E-10	1.439E-10
3.550E+00	1.346E-10	1.347E-12	0.000E+00	2.865E-134	1.334E-10	1.359E-10	1.351E-10	1.342E-10	1.347E-10	1.346E-10
3.650E+00	1.264E-10	1.286E-12	0.000E+00	2.014E-134	1.252E-10	1.276E-10	1.269E-10	1.260E-10	1.265E-10	1.264E-10
3.750E+00	1.191E-10	1.228E-12	0.000E+00	1.405E-134	1.179E-10	1.202E-10	1.195E-10	1.186E-10	1.191E-10	1.190E-10
3.850E+00	1.124E-10	1.172E-12	0.000E+00	9.703E-135	1.113E-10	1.135E-10	1.128E-10	1.120E-10	1.125E-10	1.124E-10
3.950E+00	1.063E-10	1.118E-12	0.000E+00	6.638E-135	1.053E-10	1.074E-10	1.067E-10	1.059E-10	1.064E-10	1.063E-10
4.050E+00	1.008E-10	1.067E-12	0.000E+00	4.500E-135	9.980E-11	1.018E-10	1.012E-10	1.004E-10	1.008E-10	1.007E-10
